Serial no;Year;City;Sport;Discipline;Athlete;Country;Gender;Event;Medal
20485;1992;Barcelona;Football;Football;AMANKWAH, Frank;GHA;Men;Football;Bronze
20486;1992;Barcelona;Football;Football;ARYEE, Bernard Nii;GHA;Men;Football;Bronze
20487;1992;Barcelona;Football;Football;ASARE, Isaac;GHA;Men;Football;Bronze
20488;1992;Barcelona;Football;Football;AYEW, Kwame;GHA;Men;Football;Bronze
20489;1992;Barcelona;Football;Football;DOSSEY, Ibrahim;GHA;Men;Football;Bronze
20490;1992;Barcelona;Football;Football;GARGO, Mohammed;GHA;Men;Football;Bronze
20491;1992;Barcelona;Football;Football;KUMAH, Samuel Ablade;GHA;Men;Football;Bronze
20492;1992;Barcelona;Football;Football;LAMPTEY, Nii Odartey;GHA;Men;Football;Bronze
20493;1992;Barcelona;Football;Football;PREKO, Yaw;GHA;Men;Football;Bronze
20494;1992;Barcelona;Football;Football;QUAYE, Shamo;GHA;Men;Football;Bronze
20495;1992;Barcelona;Football;Football;AMAVISCA GARATE, Jose;ESP;Men;Football;Gold
20496;1992;Barcelona;Football;Football;BERGES MARIN, Rafael;ESP;Men;Football;Gold
20497;1992;Barcelona;Football;Football;FERNANDEZ ANTUÑA, Abelardo;ESP;Men;Football;Gold
20498;1992;Barcelona;Football;Football;FERRER LLOPIS, Albert;ESP;Men;Football;Gold
20499;1992;Barcelona;Football;Football;GUARDIOLA SALA, Josep;ESP;Men;Football;Gold
20500;1992;Barcelona;Football;Football;JIMENEZ SISTACHS, Antonio;ESP;Men;Football;Gold
20501;1992;Barcelona;Football;Football;LASA GOICOECHEA, Mikel;ESP;Men;Football;Gold
20502;1992;Barcelona;Football;Football;LOPEZ MARTINEZ, Juan;ESP;Men;Football;Gold
20503;1992;Barcelona;Football;Football;MARTINEZ GARCIA, Luis Enrique;ESP;Men;Football;Gold
20504;1992;Barcelona;Football;Football;NARVAEZ, Quico;ESP;Men;Football;Gold
20505;1992;Barcelona;Football;Football;PEREZ MUÑOZ, Alfonso;ESP;Men;Football;Gold
20506;1992;Barcelona;Football;Football;SOLOZABAL VILLANUEVA, Roberto;ESP;Men;Football;Gold
20507;1992;Barcelona;Football;Football;BRZECZEK, Jerzy;POL;Men;Football;Silver
20508;1992;Barcelona;Football;Football;GESIOR, Dariusz;POL;Men;Football;Silver
20509;1992;Barcelona;Football;Football;JALOCHA, Marcin;POL;Men;Football;Silver
20510;1992;Barcelona;Football;Football;JUSKOWIAK, Andrzej;POL;Men;Football;Silver
20511;1992;Barcelona;Football;Football;KLAK, Aleksander;POL;Men;Football;Silver
20512;1992;Barcelona;Football;Football;KOBYLANSKI, Andrzej;POL;Men;Football;Silver
20513;1992;Barcelona;Football;Football;KOWALCZYK, Wojciech;POL;Men;Football;Silver
20514;1992;Barcelona;Football;Football;KOZMINSKI, Marek;POL;Men;Football;Silver
20515;1992;Barcelona;Football;Football;LAPINSKI, Tomasz;POL;Men;Football;Silver
20516;1992;Barcelona;Football;Football;STANIEK, Ryszard;POL;Men;Football;Silver
20517;1992;Barcelona;Football;Football;SWIERCZEWSKI, Piotr;POL;Men;Football;Silver
20518;1992;Barcelona;Football;Football;WALDOCH, Tomasz;POL;Men;Football;Silver
20519;1992;Barcelona;Gymnastics;Artistic G.;LYSSENKO, Tatiana;EUN;Women;Balance Beam;Gold
20520;1992;Barcelona;Gymnastics;Artistic G.;LU, Li;CHN;Women;Balance Beam;Silver
20521;1992;Barcelona;Gymnastics;Artistic G.;MILLER, Shannon;USA;Women;Balance Beam;Silver
20522;1992;Barcelona;Gymnastics;Artistic G.;LI, Xiaosahuang;CHN;Men;Floor Exercises;Gold
20523;1992;Barcelona;Gymnastics;Artistic G.;IKETANI, Yukio;JPN;Men;Floor Exercises;Silver
20524;1992;Barcelona;Gymnastics;Artistic G.;MISUTIN, Grigori;EUN;Men;Floor Exercises;Silver
20525;1992;Barcelona;Gymnastics;Artistic G.;BONTAS, Cristina;ROU;Women;Floor Exercises;Bronze
20526;1992;Barcelona;Gymnastics;Artistic G.;GOUTSOU, Tatiana;EUN;Women;Floor Exercises;Bronze
20527;1992;Barcelona;Gymnastics;Artistic G.;MILLER, Shannon;USA;Women;Floor Exercises;Bronze
20528;1992;Barcelona;Gymnastics;Artistic G.;MILOSOVICI, Lavinia Corina;ROU;Women;Floor Exercises;Gold
20529;1992;Barcelona;Gymnastics;Artistic G.;ONODI, Henrietta;HUN;Women;Floor Exercises;Silver
20530;1992;Barcelona;Gymnastics;Artistic G.;DIMAS, Trent;USA;Men;Horizontal Bar;Gold
20531;1992;Barcelona;Gymnastics;Artistic G.;MISUTIN, Grigori;EUN;Men;Horizontal Bar;Silver
20532;1992;Barcelona;Gymnastics;Artistic G.;WECKER, Andreas;GER;Men;Horizontal Bar;Silver
20533;1992;Barcelona;Gymnastics;Artistic G.;BELENKI, Valeri;EUN;Men;Individual All-Round;Bronze
20534;1992;Barcelona;Gymnastics;Artistic G.;SCHERBO, Vitaly;EUN;Men;Individual All-Round;Gold
20535;1992;Barcelona;Gymnastics;Artistic G.;MISUTIN, Grigori;EUN;Men;Individual All-Round;Silver
20536;1992;Barcelona;Gymnastics;Artistic G.;MILOSOVICI, Lavinia Corina;ROU;Women;Individual All-Round;Bronze
20537;1992;Barcelona;Gymnastics;Artistic G.;GOUTSOU, Tatiana;EUN;Women;Individual All-Round;Gold
20538;1992;Barcelona;Gymnastics;Artistic G.;MILLER, Shannon;USA;Women;Individual All-Round;Silver
20539;1992;Barcelona;Gymnastics;Artistic G.;GUO, Linyao;CHN;Men;Parallel Bars;Bronze
20540;1992;Barcelona;Gymnastics;Artistic G.;KOROBCHINSKI, Igor;EUN;Men;Parallel Bars;Bronze
20541;1992;Barcelona;Gymnastics;Artistic G.;MATSUNAGA, Masayuki;JPN;Men;Parallel Bars;Bronze
20542;1992;Barcelona;Gymnastics;Artistic G.;SCHERBO, Vitaly;EUN;Men;Parallel Bars;Gold
20543;1992;Barcelona;Gymnastics;Artistic G.;LI, Jing;CHN;Men;Parallel Bars;Silver
20544;1992;Barcelona;Gymnastics;Artistic G.;WECKER, Andreas;GER;Men;Pommel Horse;Bronze
20545;1992;Barcelona;Gymnastics;Artistic G.;PAE, Gil-Su;PRK;Men;Pommel Horse;Gold
20546;1992;Barcelona;Gymnastics;Artistic G.;SCHERBO, Vitaly;EUN;Men;Pommel Horse;Gold
20547;1992;Barcelona;Gymnastics;Artistic G.;LI, Xiaosahuang;CHN;Men;Rings;Bronze
20548;1992;Barcelona;Gymnastics;Artistic G.;WECKER, Andreas;GER;Men;Rings;Bronze
20549;1992;Barcelona;Gymnastics;Artistic G.;SCHERBO, Vitaly;EUN;Men;Rings;Gold
20550;1992;Barcelona;Gymnastics;Artistic G.;LI, Jing;CHN;Men;Rings;Silver
20551;1992;Barcelona;Gymnastics;Artistic G.;AIHARA, Yutaka;JPN;Men;Team Competition;Bronze
20552;1992;Barcelona;Gymnastics;Artistic G.;CHINEN, Takashi;JPN;Men;Team Competition;Bronze
20553;1992;Barcelona;Gymnastics;Artistic G.;HATAKEDA, Yoshiaki;JPN;Men;Team Competition;Bronze
20554;1992;Barcelona;Gymnastics;Artistic G.;IKETANI, Yukio;JPN;Men;Team Competition;Bronze
20555;1992;Barcelona;Gymnastics;Artistic G.;MATSUNAGA, Masayuki;JPN;Men;Team Competition;Bronze
20556;1992;Barcelona;Gymnastics;Artistic G.;NISHIKAWA, Daisuke;JPN;Men;Team Competition;Bronze
20557;1992;Barcelona;Gymnastics;Artistic G.;BELENKI, Valeri;EUN;Men;Team Competition;Gold
20558;1992;Barcelona;Gymnastics;Artistic G.;KOROBCHINSKI, Igor;EUN;Men;Team Competition;Gold
20559;1992;Barcelona;Gymnastics;Artistic G.;MISUTIN, Grigori;EUN;Men;Team Competition;Gold
20560;1992;Barcelona;Gymnastics;Artistic G.;SCHERBO, Vitaly;EUN;Men;Team Competition;Gold
20561;1992;Barcelona;Gymnastics;Artistic G.;SHARIPOV, Roustam;EUN;Men;Team Competition;Gold
20562;1992;Barcelona;Gymnastics;Artistic G.;VOROPAEV, Aleksei;EUN;Men;Team Competition;Gold
20563;1992;Barcelona;Gymnastics;Artistic G.;GUO, Linyao;CHN;Men;Team Competition;Silver
20564;1992;Barcelona;Gymnastics;Artistic G.;LI, Chunyang;CHN;Men;Team Competition;Silver
20565;1992;Barcelona;Gymnastics;Artistic G.;LI, Dashuang;CHN;Men;Team Competition;Silver
20566;1992;Barcelona;Gymnastics;Artistic G.;LI, Ge;CHN;Men;Team Competition;Silver
20567;1992;Barcelona;Gymnastics;Artistic G.;LI, Jing;CHN;Men;Team Competition;Silver
20568;1992;Barcelona;Gymnastics;Artistic G.;LI, Xiaosahuang;CHN;Men;Team Competition;Silver
20569;1992;Barcelona;Gymnastics;Artistic G.;BRUCE, Wendy;USA;Women;Team Competition;Bronze
20570;1992;Barcelona;Gymnastics;Artistic G.;DAWES, Dominique;USA;Women;Team Competition;Bronze
20571;1992;Barcelona;Gymnastics;Artistic G.;MILLER, Shannon;USA;Women;Team Competition;Bronze
20572;1992;Barcelona;Gymnastics;Artistic G.;OKINO, Betty;USA;Women;Team Competition;Bronze
20573;1992;Barcelona;Gymnastics;Artistic G.;STRUG, Kerri;USA;Women;Team Competition;Bronze
20574;1992;Barcelona;Gymnastics;Artistic G.;ZMESKAL, Kim;USA;Women;Team Competition;Bronze
20575;1992;Barcelona;Gymnastics;Artistic G.;BOGUINSKAIA, Svetlana;EUN;Women;Team Competition;Gold
20576;1992;Barcelona;Gymnastics;Artistic G.;CHUSOVITINA, Oxana.;EUN;Women;Team Competition;Gold
20577;1992;Barcelona;Gymnastics;Artistic G.;GALIEVA, Roza;EUN;Women;Team Competition;Gold
20578;1992;Barcelona;Gymnastics;Artistic G.;GOUTSOU, Tatiana;EUN;Women;Team Competition;Gold
20579;1992;Barcelona;Gymnastics;Artistic G.;GROUDNEVA, Elena;EUN;Women;Team Competition;Gold
20580;1992;Barcelona;Gymnastics;Artistic G.;LYSSENKO, Tatiana;EUN;Women;Team Competition;Gold
20581;1992;Barcelona;Gymnastics;Artistic G.;BONTAS, Cristina;ROU;Women;Team Competition;Silver
20582;1992;Barcelona;Gymnastics;Artistic G.;GOGEAN, Gina Elena;ROU;Women;Team Competition;Silver
20583;1992;Barcelona;Gymnastics;Artistic G.;HADAREAN, Vanda Maria;ROU;Women;Team Competition;Silver
20584;1992;Barcelona;Gymnastics;Artistic G.;MILOSOVICI, Lavinia Corina;ROU;Women;Team Competition;Silver
20585;1992;Barcelona;Gymnastics;Artistic G.;NECULITA, Maria;ROU;Women;Team Competition;Silver
20586;1992;Barcelona;Gymnastics;Artistic G.;PASCA, Mirela Ana;ROU;Women;Team Competition;Silver
20587;1992;Barcelona;Gymnastics;Artistic G.;MILLER, Shannon;USA;Women;Uneven Bars;Bronze
20588;1992;Barcelona;Gymnastics;Artistic G.;LU, Li;CHN;Women;Uneven Bars;Gold
20589;1992;Barcelona;Gymnastics;Artistic G.;GOUTSOU, Tatiana;EUN;Women;Uneven Bars;Silver
20590;1992;Barcelona;Gymnastics;Artistic G.;YOO, Ok Ryul;KOR;Men;Vault;Bronze
20591;1992;Barcelona;Gymnastics;Artistic G.;SCHERBO, Vitaly;EUN;Men;Vault;Gold
20592;1992;Barcelona;Gymnastics;Artistic G.;MISUTIN, Grigori;EUN;Men;Vault;Silver
20593;1992;Barcelona;Gymnastics;Artistic G.;LYSSENKO, Tatiana;EUN;Women;Vault;Bronze
20594;1992;Barcelona;Gymnastics;Artistic G.;MILOSOVICI, Lavinia Corina;ROU;Women;Vault;Gold
20595;1992;Barcelona;Gymnastics;Artistic G.;ONODI, Henrietta;HUN;Women;Vault;Gold
20596;1992;Barcelona;Gymnastics;Rhythmic G.;SKALDINA, Oksana;EUN;Women;Individual All-Round;Bronze
20597;1992;Barcelona;Gymnastics;Rhythmic G.;TIMOSHENKO, Alexandra;EUN;Women;Individual All-Round;Gold
20598;1992;Barcelona;Gymnastics;Rhythmic G.;PASCUAL GRACIA, Carolina;ESP;Women;Individual All-Round;Silver
20599;1992;Barcelona;Handball;Handball;DEBUREAU, Philippe;FRA;Men;Handball;Bronze
20600;1992;Barcelona;Handball;Handball;GARDENT, Philippe;FRA;Men;Handball;Bronze
20601;1992;Barcelona;Handball;Handball;LATHOUD, Denis;FRA;Men;Handball;Bronze
20602;1992;Barcelona;Handball;Handball;MAHE, Pascal;FRA;Men;Handball;Bronze
20603;1992;Barcelona;Handball;Handball;MEDARD, Philippe;FRA;Men;Handball;Bronze
20604;1992;Barcelona;Handball;Handball;MONTHUREL, Gael;FRA;Men;Handball;Bronze
20605;1992;Barcelona;Handball;Handball;MUNIER, Laurent;FRA;Men;Handball;Bronze
20606;1992;Barcelona;Handball;Handball;PEREZ, Frederic;FRA;Men;Handball;Bronze
20607;1992;Barcelona;Handball;Handball;PERREUX, Thierry;FRA;Men;Handball;Bronze
20608;1992;Barcelona;Handball;Handball;PORTES, Alain;FRA;Men;Handball;Bronze
20609;1992;Barcelona;Handball;Handball;QUINTIN, Eric;FRA;Men;Handball;Bronze
20610;1992;Barcelona;Handball;Handball;RICHARDSON, Jackson;FRA;Men;Handball;Bronze
20611;1992;Barcelona;Handball;Handball;STOECKLIN, Stephane;FRA;Men;Handball;Bronze
20612;1992;Barcelona;Handball;Handball;THIEBAUT, Jean-Luc;FRA;Men;Handball;Bronze
20613;1992;Barcelona;Handball;Handball;TRISTANT, Denis;FRA;Men;Handball;Bronze
20614;1992;Barcelona;Handball;Handball;VOLLE, Frederic;FRA;Men;Handball;Bronze
20615;1992;Barcelona;Handball;Handball;BARBACHINSKI, Andrei;EUN;Men;Handball;Gold
20616;1992;Barcelona;Handball;Handball;BEBECHKO, Serguei;EUN;Men;Handball;Gold
20617;1992;Barcelona;Handball;Handball;DOUICHEBAEV, Talant;EUN;Men;Handball;Gold
20618;1992;Barcelona;Handball;Handball;GAVRILOV, Yuri;EUN;Men;Handball;Gold
20619;1992;Barcelona;Handball;Handball;GOPINE, Valeri;EUN;Men;Handball;Gold
20620;1992;Barcelona;Handball;Handball;GREBNEV, Oleg;EUN;Men;Handball;Gold
20621;1992;Barcelona;Handball;Handball;IAKIMOVITCH, Mikhail;EUN;Men;Handball;Gold
20622;1992;Barcelona;Handball;Handball;KISSELEV, Oleg;EUN;Men;Handball;Gold
20623;1992;Barcelona;Handball;Handball;KOUDINOV, Vassili;EUN;Men;Handball;Gold
20624;1992;Barcelona;Handball;Handball;LAVROV, Andrey;EUN;Men;Handball;Gold
20625;1992;Barcelona;Handball;Handball;TCHOUMAK, Igor;EUN;Men;Handball;Gold
20626;1992;Barcelona;Handball;Handball;VASSILIEV, Igor;EUN;Men;Handball;Gold
20627;1992;Barcelona;Handball;Handball;ANDERSSON, Magnus;SWE;Men;Handball;Silver
20628;1992;Barcelona;Handball;Handball;ANDERSSON, Robert;SWE;Men;Handball;Silver
20629;1992;Barcelona;Handball;Handball;BACKEGREN, Anders;SWE;Men;Handball;Silver
20630;1992;Barcelona;Handball;Handball;CARLEM, Per;SWE;Men;Handball;Silver
20631;1992;Barcelona;Handball;Handball;CATO, Magnus;SWE;Men;Handball;Silver
20632;1992;Barcelona;Handball;Handball;HAJAS, Erik;SWE;Men;Handball;Silver
20633;1992;Barcelona;Handball;Handball;HEDIN, Robert;SWE;Men;Handball;Silver
20634;1992;Barcelona;Handball;Handball;LILJESTRAND, Patrik;SWE;Men;Handball;Silver
20635;1992;Barcelona;Handball;Handball;LINDGREN, Ola;SWE;Men;Handball;Silver
20636;1992;Barcelona;Handball;Handball;OLSSON, Mats;SWE;Men;Handball;Silver
20637;1992;Barcelona;Handball;Handball;OLSSON, Staffan;SWE;Men;Handball;Silver
20638;1992;Barcelona;Handball;Handball;SJOEBLAD, Axel;SWE;Men;Handball;Silver
20639;1992;Barcelona;Handball;Handball;SUORANIEMI, Tommy;SWE;Men;Handball;Silver
20640;1992;Barcelona;Handball;Handball;SVENSSON, Tomas;SWE;Men;Handball;Silver
20641;1992;Barcelona;Handball;Handball;THORSSON, Pierre;SWE;Men;Handball;Silver
20642;1992;Barcelona;Handball;Handball;WISLANDER, Magnus;SWE;Men;Handball;Silver
20643;1992;Barcelona;Handball;Handball;ANISIMOVA, Natalya;EUN;Women;Handball;Bronze
20644;1992;Barcelona;Handball;Handball;BAZANOVA, Marina;EUN;Women;Handball;Bronze
20645;1992;Barcelona;Handball;Handball;BOGDANOVA, Svetlana;EUN;Women;Handball;Bronze
20646;1992;Barcelona;Handball;Handball;BORZENKOVA, Galina;EUN;Women;Handball;Bronze
20647;1992;Barcelona;Handball;Handball;DERIOUGUINA, Natalia;EUN;Women;Handball;Bronze
20648;1992;Barcelona;Handball;Handball;DJANDJGAVA, Tatiana;EUN;Women;Handball;Bronze
20649;1992;Barcelona;Handball;Handball;GORB, Tatiana;EUN;Women;Handball;Bronze
20650;1992;Barcelona;Handball;Handball;GOUDZ, Lioudmila;EUN;Women;Handball;Bronze
20651;1992;Barcelona;Handball;Handball;GOUSSEVA, Elina;EUN;Women;Handball;Bronze
20652;1992;Barcelona;Handball;Handball;KISSELEVA, Larissa;EUN;Women;Handball;Bronze
20653;1992;Barcelona;Handball;Handball;MORSKOVA, Natalia;EUN;Women;Handball;Bronze
20654;1992;Barcelona;Handball;Handball;ONOPRIENKO, Galina;EUN;Women;Handball;Bronze
20655;1992;Barcelona;Handball;Handball;PRIAHINA, Svetlana;EUN;Women;Handball;Bronze
20656;1992;Barcelona;Handball;Handball;CHA, Jae-Kyung;KOR;Women;Handball;Gold
20657;1992;Barcelona;Handball;Handball;HONG, Jeong-Ho;KOR;Women;Handball;Gold
20658;1992;Barcelona;Handball;Handball;JANG, Ri-Ra;KOR;Women;Handball;Gold
20659;1992;Barcelona;Handball;Handball;KIM, Hwa-Sook;KOR;Women;Handball;Gold
20660;1992;Barcelona;Handball;Handball;LEE, Ho-Youn;KOR;Women;Handball;Gold
20661;1992;Barcelona;Handball;Handball;LEE, Mi-Young;KOR;Women;Handball;Gold
20662;1992;Barcelona;Handball;Handball;LIM, O Kyeong;KOR;Women;Handball;Gold
20663;1992;Barcelona;Handball;Handball;MIN, Hye-Sook;KOR;Women;Handball;Gold
20664;1992;Barcelona;Handball;Handball;MOON, Hyang-Ja;KOR;Women;Handball;Gold
20665;1992;Barcelona;Handball;Handball;NAM, Eun-Young;KOR;Women;Handball;Gold
20666;1992;Barcelona;Handball;Handball;OH, Seongok;KOR;Women;Handball;Gold
20667;1992;Barcelona;Handball;Handball;PARK, Jeong-Lim;KOR;Women;Handball;Gold
